office_id,office_load,documents_missing,client_response_delay_days,reassignment_count,days_in_stage,sla_target_days,total_processing_days,sla_breach,docs_per_sla,client_delay_per_sla,load_x_reassign,stage_time_ratio,is_urgent,case_type_Payroll,case_type_Relocation,case_type_Tax,case_type_Visa Renewal,case_type_Work Permit,country_CA,country_DE,country_UK,country_US,processing_stage_Decision,processing_stage_Documentation,processing_stage_Government Review,processing_stage_Intake,processing_stage_Submission,priority_Urgent,document_complexity_Low,document_complexity_Medium,missing_docs_bucket_1-2,missing_docs_bucket_3-4,missing_docs_bucket_5+,office_load_bucket_mid,office_load_bucket_high,office_load_bucket_very_high,client_delay_bucket_1-7,client_delay_bucket_8-14,client_delay_bucket_15-30,client_delay_bucket_30+
115,89,0,8,3,41,35,73.1,1,0.0,0.22857142857142856,356,1.1714285714285715,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
100,124,6,10,3,43,45,87.2,1,0.13333333333333333,0.2222222222222222,496,0.9555555555555556,0,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False
103,73,1,30,0,22,35,71.6,1,0.02857142857142857,0.8571428571428571,73,0.6285714285714286,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
103,33,2,10,4,27,45,53.7,1,0.044444444444444446,0.2222222222222222,165,0.6,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
106,119,0,26,1,38,35,72.3,1,0.0,0.7428571428571429,238,1.0857142857142856,0,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False
107,116,4,2,1,15,23,50.5,1,0.17391304347826086,0.08695652173913043,232,0.6521739130434783,1,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,False,False,False,True,True,False,False,False
116,121,5,4,1,21,21,60.7,1,0.23809523809523808,0.19047619047619047,242,1.0,0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False
104,122,4,11,1,4,21,60.6,1,0.19047619047619047,0.5238095238095238,244,0.19047619047619047,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
106,72,6,14,1,18,45,56.3,1,0.13333333333333333,0.3111111111111111,144,0.4,0,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,True,False,False
119,25,6,22,2,7,23,78.0,1,0.2608695652173913,0.9565217391304348,75,0.30434782608695654,1,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False
119,109,5,16,0,16,23,50.8,1,0.21739130434782608,0.6956521739130435,109,0.6956521739130435,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False
103,83,5,15,1,35,38,76.2,1,0.13157894736842105,0.39473684210526316,166,0.9210526315789473,1,False,False,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
105,107,4,29,0,12,21,83.7,1,0.19047619047619047,1.380952380952381,107,0.5714285714285714,0,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False
106,52,1,16,2,7,21,51.2,1,0.047619047619047616,0.7619047619047619,156,0.3333333333333333,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
117,91,5,14,4,41,38,96.2,1,0.13157894736842105,0.3684210526315789,455,1.0789473684210527,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False
104,63,4,25,2,10,30,79.0,1,0.13333333333333333,0.8333333333333334,189,0.3333333333333333,0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False
119,126,3,12,4,1,45,59.6,1,0.06666666666666667,0.26666666666666666,630,0.022222222222222223,0,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False
102,53,0,1,1,12,83,40.8,0,0.0,0.012048192771084338,106,0.14457831325301204,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False
106,53,6,16,0,27,45,78.4,1,0.13333333333333333,0.35555555555555557,53,0.6,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
113,43,2,0,2,28,14,50.9,1,0.14285714285714285,0.0,129,2.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
106,21,5,29,3,18,21,84.2,1,0.23809523809523808,1.380952380952381,84,0.8571428571428571,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
104,27,4,29,1,1,30,63.3,1,0.13333333333333333,0.9666666666666667,54,0.03333333333333333,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
104,44,1,9,1,23,35,54.9,1,0.02857142857142857,0.2571428571428571,88,0.6571428571428571,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
101,113,6,3,1,39,14,69.1,1,0.42857142857142855,0.21428571428571427,226,2.7857142857142856,0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,False,False
105,51,5,9,3,17,35,78.8,1,0.14285714285714285,0.2571428571428571,204,0.4857142857142857,0,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False
114,75,2,11,3,45,38,82.4,1,0.05263157894736842,0.2894736842105263,300,1.1842105263157894,1,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
109,113,6,27,0,42,30,108.3,1,0.2,0.9,113,1.4,0,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
106,26,1,2,2,1,21,64.1,1,0.047619047619047616,0.09523809523809523,78,0.047619047619047616,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
104,67,2,0,1,38,90,49.6,0,0.022222222222222223,0.0,134,0.4222222222222222,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False
100,107,2,18,3,4,90,86.0,0,0.022222222222222223,0.2,428,0.044444444444444446,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
112,73,0,0,1,15,21,27.8,1,0.0,0.0,146,0.7142857142857143,0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
117,82,5,18,1,21,14,93.8,1,0.35714285714285715,1.2857142857142858,164,1.5,0,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
112,92,5,3,1,21,7,62.3,1,0.7142857142857143,0.42857142857142855,184,3.0,1,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,True,False,True,False,True,False,False,False
117,99,5,26,0,22,45,98.6,1,0.1111111111111111,0.5777777777777777,99,0.4888888888888889,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False
104,21,2,12,1,44,35,68.2,1,0.05714285714285714,0.34285714285714286,42,1.2571428571428571,0,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
112,54,3,26,1,14,21,63.2,1,0.14285714285714285,1.2380952380952381,108,0.6666666666666666,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False
103,117,3,13,2,35,21,75.4,1,0.14285714285714285,0.6190476190476191,351,1.6666666666666667,0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False
116,41,6,13,3,4,83,74.2,0,0.07228915662650602,0.1566265060240964,164,0.04819277108433735,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False
102,102,3,23,2,35,38,85.3,1,0.07894736842105263,0.6052631578947368,306,0.9210526315789473,1,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,True,False,False,False,True,False
116,83,6,2,0,32,21,70.8,1,0.2857142857142857,0.09523809523809523,83,1.5238095238095237,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False
110,78,1,18,1,28,21,66.8,1,0.047619047619047616,0.8571428571428571,156,1.3333333333333333,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False
119,68,0,28,1,12,45,57.2,1,0.0,0.6222222222222222,136,0.26666666666666666,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False
103,71,1,24,1,30,28,75.2,1,0.03571428571428571,0.8571428571428571,142,1.0714285714285714,1,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False
101,40,5,10,1,9,45,63.0,1,0.1111111111111111,0.2222222222222222,80,0.2,0,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False
119,31,5,8,3,19,30,71.2,1,0.16666666666666666,0.26666666666666666,124,0.6333333333333333,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
115,30,4,5,1,16,45,46.0,1,0.08888888888888889,0.1111111111111111,60,0.35555555555555557,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False
117,73,5,25,2,30,35,82.2,1,0.14285714285714285,0.7142857142857143,219,0.8571428571428571,0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False
107,102,3,3,0,1,35,38.4,1,0.08571428571428572,0.08571428571428572,102,0.02857142857142857,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False
102,89,0,25,1,45,90,109.2,1,0.0,0.2777777777777778,178,0.5,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
108,125,3,4,3,23,90,63.4,0,0.03333333333333333,0.044444444444444446,500,0.25555555555555554,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True,True,False,False,False
119,33,0,28,1,12,21,56.6,1,0.0,1.3333333333333333,66,0.5714285714285714,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
105,52,1,8,1,5,38,49.6,1,0.02631578947368421,0.21052631578947367,104,0.13157894736842105,1,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,True,False,False
109,121,5,0,1,20,45,49.9,1,0.1111111111111111,0.0,242,0.4444444444444444,0,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
109,96,1,22,3,3,21,75.6,1,0.047619047619047616,1.0476190476190477,384,0.14285714285714285,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
112,45,3,14,1,2,38,40.9,1,0.07894736842105263,0.3684210526315789,90,0.05263157894736842,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False
116,33,2,10,2,43,7,72.5,1,0.2857142857142857,1.4285714285714286,99,6.142857142857143,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False
